data,label
C:\Users\piotr\Python\rehabnet\dataset\c487b823.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\41facddd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bd133f21.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\70d41085.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\127bef53.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f4140c81.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\47539d9d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a07ab8c8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\893d632d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\afa8f890.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\43c1f95d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ca38d6f8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3c10acb4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\14c23276.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a3dd016e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\120376e2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\35f36de5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bc37497e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8a065d90.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5a8381d9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1b59c4ac.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dabae81f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b14ace70.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\daa156f2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7598068a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\441e30db.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cb25b855.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\dafbaf36.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0f2094f9.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f08b4483.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cf609660.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ade1bbd3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d81262ab.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5cf657f5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\32dcba36.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3e0bae4f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\435f0f67.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8d601f4a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3daad9c7.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8cfa1068.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3ddbb760.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a787fecf.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\31b4ea5f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6644e2e3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\506ded7d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\c4478ce0.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6ff4c36d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0701d520.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0b4a653e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c82982e7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bf43a92b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e216e9ac.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a10c3ffe.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e6682c33.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\554509b2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\42e8e996.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\29cce7e7.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3569b68e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a163eaba.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ccbcdcdb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1f6f6475.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\196f0609.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2bf3e723.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\84ec4eb7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ae79de0a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dd8b4129.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a3c48a88.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4f24c74e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\09f932fe.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9e71e4af.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\59aa3d78.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a555e0ba.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\046f0330.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e0ae8d53.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\06d00400.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b4594dfc.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\c0d74b46.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\00054099.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9effe6c4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cd2b04c6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ab3b4906.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4f8e8a60.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0c614711.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2ae46ba4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1ae29cef.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\31940e76.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\16552ad6.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6acb3fe1.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\173fb6d6.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6df85f79.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\252f25f9.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6e0444a8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0c4eb132.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\675813bb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\32df980a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7f05f85b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b36d3cb0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\10272dbc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7e21f55a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\24398382.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\06078b77.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b2d27dd5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\680f8766.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9b1652fe.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\bba35f38.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\135891dc.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e708b0d7.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\57dcd913.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\49052d3a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ec13c0fb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0a1bab9d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\759df2c8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9b7f0dd1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\999c5992.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8647c443.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2d1d3106.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\640380f1.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fa6c8fac.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\da4fa403.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\20b0741b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\29005091.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2055d9b0.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8d694cfc.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d68f271c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8e4cc132.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\141eb956.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\22197cc6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e39897aa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6c04c2a7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9abbef21.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\61548b29.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\376a108d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\48bd91e4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\06c9fea3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8b89493a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f956e6d9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\11b1d039.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c013f238.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3982d279.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\49a704aa.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\334dca65.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1d90e38d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8aedf694.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cabb6153.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7dd30a0f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1c5cb44c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4e1132c5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\837754a4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fd98ed20.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d64ca099.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1b7af95b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3c651613.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\35b172d1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\318eab60.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\376e8059.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f746613f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\06dbd101.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3adf609f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ace09c59.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8fdcf3d1.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\42e4f49a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\bdf6bccb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0495bde5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a3a72431.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ed0e661e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7b0a7065.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a81a66e0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d55ca083.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7d863eaa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d42c3a93.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\249a21ee.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e3fd4781.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\69df95a5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0a6a08b0.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4fbf41d4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b9673622.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f5df5f1c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1398b5b5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1c718aef.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6681c8d8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3f91476e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\09977e79.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b7bc127d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9385d8dd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\56d5c4a9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a4d073c0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0b7d36cf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9bd08b28.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d13a0d9c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\eaaa5461.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\08b8750d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4eb00ae2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\5a388f24.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ec029327.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\263729a3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b1c6c712.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ccb046ce.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6711bf7f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e559e82d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2318d93f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5502209d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d1a241f5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b8ff3135.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1d82d171.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4f79453f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ee3eac96.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1374f415.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0c530b94.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2da4f24a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\bc922cd2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\24cb9947.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\614913bc.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7d4dbb9e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a69e61cc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\62ee4fba.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cd42e510.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a9962256.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\646d7e80.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8af56c1b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b93bdeef.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fb83252e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\28c8aecd.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\73759071.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\c8c1cea3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\676cc34c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ef441690.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b616e61e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\42579504.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0a8528cb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\bca634c4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\37786b71.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5443a9d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4c79439f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2fbf31ee.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7ac2f2bd.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ca25b1a1.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\32f8e2cc.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f4b5f976.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\20f3f83d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\ab448a95.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\83fb471d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f83f9ba8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\29b55a1f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7dd7bb26.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\249c685c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\99308c6f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3de3322a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\867a2914.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\664e674c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\13115e14.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3ca59239.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\99876353.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\dc5508c0.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1e06657e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\485d7149.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4f368ffa.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1c0c5892.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2c925265.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7d2ab2f8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6a16ab56.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2fe13a60.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7e10a3e5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\5892c5bd.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f754a0e2.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\bae8b490.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9a731b35.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b7b2111b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\042a2b2e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\24c30c99.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8f8e2f92.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\55bfe0aa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\79004ef7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d23ede2c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c2ebb4a8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\52bcda77.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d36e7348.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1fd60b9c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7fecf0a9.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\8bfe434f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0f6dcf88.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cde488fb.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fabb8616.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\54e79d10.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\c0412fc3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b275e0ce.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4f0d8d9d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1b50772a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\87b63332.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2a9ee18b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e17fb7c6.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0d9a0206.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\de69672a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9809623a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\00039a13.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4bf7b5d9.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\10ea8dc5.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\18eef46e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\5a794936.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\5b15e0f4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d8de4a4b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\210217ec.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ad4b224e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cc490a2c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f3fda187.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7f37a2b9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6ebc4ecf.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\655df3f4.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2ee71510.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\887a7b29.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9e22b6bd.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9bb5d908.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\86ac6b18.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4da10456.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b1458666.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3db2f9d8.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6837ba1c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e750baa8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3d320905.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8f75a9cf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\bd6a9dcb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\01c14a65.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\487be88d.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e93317aa.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\001b61e0.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fce41c9c.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\a34d8bd7.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\92e25929.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4f689930.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\7536a15b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\375acf14.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\0762d9df.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1a01a87e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a9384ee6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6263173f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\28daba36.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\52c235bb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\61e7be17.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\602bb6b6.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\dd266370.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2a0dd585.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\98473f47.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\5e93d201.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3052927e.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9ea95148.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e3f36705.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\d4a1c973.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\32805d5a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4271d882.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3ebc1a13.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9033d336.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\658eedc2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\86fdffd5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\02b1857f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\06dee929.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\914d8179.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\fcfbff55.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\223731e9.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\77af925a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6d9d468b.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6fadef32.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9b3fbc72.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3f0a97f3.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\cb7f027f.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\90213935.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4c3eaa5f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c156ca65.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\82f2beba.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\493521f2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\69250f39.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\b82e58e6.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\9d926778.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\6f2a2f24.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\2cf6b218.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\f22236df.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\4bd52a20.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\116e8888.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e913c831.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\3dd15e4a.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\13262dea.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\e1caf5af.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c857b4f6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b5fd4fdd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8727968f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c7c184ee.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\10ea9c08.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\927512d7.npy,FD
C:\Users\piotr\Python\rehabnet\dataset\1009d7fb.npy,FD
